parameter,label,parameter_value,belief_index,coordinate,potential,research_region,component_count,threshold_kind,cutoff_coordinate
signal_precision,signal_precision=baseline,baseline,81,0.6666666666666666,1.829603080378753,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,82,0.675,1.845538228379598,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,83,0.6833333333333333,1.859759417758389,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,84,0.6916666666666667,1.8722347940079673,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,85,0.7,1.882939042987912,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,86,0.7083333333333334,1.8918535829851495,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,87,0.7166666666666667,1.8989667292899237,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,88,0.725,1.9042738335641025,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,89,0.7333333333333333,1.9077774010878745,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,90,0.7416666666666667,1.9094871896324597,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,91,0.75,1.9094202941063394,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,92,0.7583333333333333,1.90760122112267,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,93,0.7666666666666667,1.9040619570819293,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,94,0.775,1.898842032101235,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,95,0.7833333333333333,1.8919885800166127,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,96,0.7916666666666666,1.8835563916558251,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,97,0.8,1.8736079546358628,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,98,0.8083333333333333,1.8622134682177451,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,99,0.8166666666666667,1.8494508165510533,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,100,0.825,1.8354054784425073,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,101,0.8333333333333334,1.8201703472438244,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,102,0.8416666666666667,1.803845431366689,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,103,0.85,1.7865374051433127,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,104,0.8583333333333333,1.768358982038106,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,105,0.8666666666666667,1.7494280881385904,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,106,0.875,1.7298668235952988,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,107,0.8833333333333333,1.709800212918941,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,108,0.8916666666666667,1.6893547608846962,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,109,0.9,1.6686568478024453,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,110,0.9083333333333333,1.6478310142512513,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,111,0.9166666666666666,1.6269981990521998,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,112,0.925,1.6062740034232983,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,113,0.9333333333333333,1.5857670575483382,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,114,0.9416666666666667,1.5655775625443453,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,115,0.95,1.545796071228586,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,116,0.9583333333333334,1.5265025561962633,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,117,0.9666666666666667,1.5077657952132975,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,118,0.975,1.4896430838692698,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,119,0.9833333333333333,1.4721802659330507,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,120,0.9916666666666667,1.45541205475267,true,1,upper,0.375
signal_precision,signal_precision=baseline,baseline,121,1.0,1.439362605694012,true,1,upper,0.375
signal_precision,signal_precision=precise,precise,1,0.0,0.08793570670184683,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,2,0.008333333333333333,0.09009637053840969,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,3,0.016666666666666666,0.09245518140402895,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,4,0.025,0.09501621631717003,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,5,0.03333333333333333,0.09778209191899517,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,6,0.041666666666666664,0.10075447927965003,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,7,0.05,0.10393474586364909,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,8,0.058333333333333334,0.1073246374432457,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,9,0.06666666666666667,0.11092691366278203,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,10,0.075,0.11474587113122725,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,11,0.08333333333333333,0.11878771950776888,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,12,0.09166666666666666,0.12306080885904022,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,13,0.1,0.12757573219070492,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,14,0.10833333333333334,0.1323453413432907,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,15,0.11666666666666667,0.13738471770955935,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,16,0.125,0.14271113476975142,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,17,0.13333333333333333,0.14834404149788796,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,18,0.14166666666666666,0.15430508784959346,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,19,0.15,0.16061820787685163,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,20,0.15833333333333333,0.16730977294996321,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,21,0.16666666666666666,0.17440882613808567,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,22,0.175,0.18194740710219084,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,23,0.18333333333333332,0.18996097254082903,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,24,0.19166666666666668,0.19848890804780214,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,25,0.2,0.20757511163251266,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,26,0.20833333333333334,0.21726860689290506,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,27,0.21666666666666667,0.227624116609121,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,28,0.225,0.23870249928755818,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,29,0.23333333333333334,0.25057092798256775,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,30,0.24166666666666667,0.26330267990799755,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,31,0.25,0.2769764140674896,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,32,0.25833333333333336,0.29167484732343124,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,33,0.26666666666666666,0.3074827977079496,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,34,0.275,0.3244846424304142,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,35,0.2833333333333333,0.34276132618889377,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,36,0.2916666666666667,0.3623871378397051,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,37,0.3,0.38342653349211264,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,38,0.30833333333333335,0.405931307289025,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,39,0.31666666666666665,0.4299383892674111,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,40,0.325,0.4554684832831573,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,41,0.3333333333333333,0.48252565686399507,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,42,0.3416666666666667,0.5110978763308193,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,43,0.35,0.541158365582258,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,44,0.35833333333333334,0.5726675754518848,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,45,0.36666666666666664,0.6055754968962141,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,46,0.375,0.6398240414576828,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,47,0.38333333333333336,0.6753492434680737,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,48,0.39166666666666666,0.7120830998935385,false,1,upper,0.4
signal_precision,signal_precision=precise,precise,49,0.4,0.7499549408951419,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,50,0.4083333333333333,0.788892301876395,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,51,0.4166666666666667,0.8288213335113457,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,52,0.425,0.8696668322392324,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,53,0.43333333333333335,0.9113519975136474,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,54,0.44166666666666665,0.9537980257798764,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,55,0.45,0.996923639759476,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,56,0.4583333333333333,1.040644631339757,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,57,0.4666666666666667,1.0848734730069816,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,58,0.475,1.129519030758,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,59,0.48333333333333334,1.1744863934476137,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,60,0.49166666666666664,1.2196768206049988,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,61,0.5,1.2649878026787522,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,62,0.5083333333333333,1.3103132235256005,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,63,0.5166666666666667,1.3555436135626364,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,64,0.525,1.4005664822423978,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,65,0.5333333333333333,1.445266719509168,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,66,0.5416666666666666,1.4895270570686419,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,67,0.55,1.5332285813271311,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,68,0.5583333333333333,1.576251290600246,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,69,0.5666666666666667,1.6184746896453752,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,70,0.575,1.659778414790243,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,71,0.5833333333333334,1.700042882984539,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,72,0.5916666666666667,1.7391499580636862,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,73,0.6,1.7769836274401507,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,74,0.6083333333333333,1.8134306823703163,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,75,0.6166666666666667,1.8483813949119994,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,76,0.625,1.8817301847069754,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,77,0.6333333333333333,1.913376268805803,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,78,0.6416666666666667,1.9432242879042474,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,79,0.65,1.9711849025852828,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,80,0.6583333333333333,1.9971753534582555,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,81,0.6666666666666666,2.0211199794565635,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,82,0.675,2.0429506889945293,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,83,0.6833333333333333,2.0626073791892683,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,84,0.6916666666666667,2.080038298919227,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,85,0.7,2.0952003521116986,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,86,0.7083333333333334,2.108059338320162,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,87,0.7166666666666667,2.1185901283612045,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,88,0.725,2.126776773522571,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,89,0.7333333333333333,2.132612547620795,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,90,0.7416666666666667,2.1360999219725127,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,91,0.75,2.137250474142263,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,92,0.7583333333333333,2.1360847321395884,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,93,0.7666666666666667,2.1326319565619274,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,94,0.775,2.126929864029602,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,95,0.7833333333333333,2.119024296163829,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,96,0.7916666666666666,2.108968839376295,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,97,0.8,2.0968244019775604,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,98,0.8083333333333333,2.0826587567597743,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,99,0.8166666666666667,2.0665460595750114,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,100,0.825,2.048566357981727,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,101,0.8333333333333334,2.028805109415276,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,102,0.8416666666666667,2.007352736334526,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,103,0.85,1.9843042571436205,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,104,0.8583333333333333,1.959759046687328,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,105,0.8666666666666667,1.933820797953241,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,106,0.875,1.9065977743811573,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,107,0.8833333333333333,1.8782034538187464,true,1,upper,0.4
signal_precision,signal_precision=precise,precise,108,0.8916666666666667,1.8487576607432012,true,1,upper,0.4
